"id","question_id","language_id","question","option_1","option_2","option_3","option_4","answer","created_at","updated_at"
"47f41730-a773-498e-bdc7-a2bb217cc075",b45588b5-9fc6-414b-8dd8-6df26afe401c,ebe506ef-9d7f-4f05-947e-54865217ccfd,वायुमंडलीय परतों के निम्नलिखित अनुक्रमों में से कौन सा नीचे से सही है?,"ट्रोपोपॉज, ट्रोपोस्फीयर, आयनोस्फीयर, स्ट्रैटोस्फियर","आयनोस्फीयर, ट्रोपोस्फीयर, स्ट्रैटोस्फियर, ट्रोपोपॉज़"," ट्रोपोस्फीयर, ट्रोपोपॉज़, स्ट्रैटोस्फियर, आयनोस्फीयर","स्ट्रैटोस्फियर, आयनोस्फीयर, ट्रोपोपॉज़, ट्रोपोस्फीयर",option_3,2020-08-12 17:29:35,2020-08-12 17:29:35
c0d9cf26-e10c-4730-91dc-2200410f4df6,d9ef3b1b-9f5b-44f9-82cc-38b65300b0f1,ebe506ef-9d7f-4f05-947e-54865217ccfd,निम्नलिखित में से कौन सा युग्म गलत है?,मछलीपालन-मछली पालन,एपिकल्चर-बी कीपिंग,सिल्विकल्चर-रेशम कीट पालन,बागवानी-फल बढ़ रहा है,option_3,2020-08-12 17:29:35,2020-08-12 17:29:35
"58e5970b-8b93-40bb-9e4f-fe1afc0ef5c7","75d07ed6-2b4f-40a0-9933-8e1e3333fd0b",ebe506ef-9d7f-4f05-947e-54865217ccfd,"वे तारे जो नग्न आंखों के लिए एकल दिखाई देते हैं लेकिन दूरबीन द्वारा देखे जाने पर दोहरे तारे हैं, इन्हें इस प्रकार से जाना जाता है:", नोवा और सुपरनोवा,बाइनरी,ब्रह्मांडीय तारे,कैसर,option_2,2020-08-12 17:29:35,2020-08-12 17:29:35
b2457d48-5508-47b9-b928-dd128049ab28,"63d675a3-0251-4fd8-84a9-e192e124ba05",ebe506ef-9d7f-4f05-947e-54865217ccfd,सबसे बड़ी ज्ञात महासागर की गहराई (जो प्रशांत महासागर में स्थित है) है:," 10,589 मी","11,033 मी","9,653 मी","8,890 मी",option_2,2020-08-12 17:29:35,2020-08-12 17:29:35
fe45c2b9-20ee-4f27-a4e8-9afda72fc358,f77194e4-eb17-45e8-a835-d83322a5f657,ebe506ef-9d7f-4f05-947e-54865217ccfd,पृथ्वी का कुल सतह क्षेत्र है:, 810 मिलियन वर्ग किमी,"510 मिलियन वर्ग किमी", 610 मिलियन वर्ग किमी, 710 मिलियन वर्ग किमी,option_2,2020-08-12 17:29:35,2020-08-12 17:29:35
"774b22ed-c66d-4366-9aae-3808a903f03f","32d2cf04-dff6-4eb2-affc-3c734e2ecce7",ebe506ef-9d7f-4f05-947e-54865217ccfd, नागा पहाड़ियों ने भारत और: के बीच जलक्षेत्र का निर्माण किया,बांग्लादेश,म्यांमार,भूटान,चीन,option_2,2020-08-12 17:29:35,2020-08-12 17:29:35
"1af9cfc8-5020-41c1-b768-5d6ef8ebc0fa","494ce8a8-cf86-4f72-ac9d-726d0a22e39b",ebe506ef-9d7f-4f05-947e-54865217ccfd,कश्मीर की वुलर झील एक है:, ऑक्सबो झील,बर्फ के अवरोधन से बनी झील, गाद के जमाव से बनी झील,टर्मिनल मोरेनिक बांध द्वारा बनाई गई झील,option_4,2020-08-12 17:29:35,2020-08-12 17:29:35
e5db9d5a-9416-43ac-88f7-ee762ed88b14,"954f55ad-6f97-4149-a948-80f9ef7a30a5",ebe506ef-9d7f-4f05-947e-54865217ccfd,उर्स माइनर है:, एक द्वीप का नाम,एक उपग्रह का नाम, एक तारे का नाम, सितारों का एक समूह,option_4,2020-08-12 17:29:35,2020-08-12 17:29:35
fc3f7fad-0d23-4aa9-abba-666969a4af14,"20cd0d4e-1d02-45ec-a520-958500af3a96",ebe506ef-9d7f-4f05-947e-54865217ccfd,रेगिस्तानी क्षेत्र में अवस्थित पहाड़ी को निम्न के रूप में जाना जाता है:, इन्सेलबर्ग, प्लाया,फ़ुटपाथ,Inlier,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
"43183924-afb6-4ebe-a584-ac2ee6e504ef",c30e13fc-444b-4613-93ec-a497e0933ec7,ebe506ef-9d7f-4f05-947e-54865217ccfd,भूमध्य रेखा के समीपवर्ती क्षेत्रों में प्राप्त निम्न वायुमंडलीय दबाव की बेल्टें हैं:,इनमें से कोई नहीं,केवल दक्षिण की ओर 5 डिग्री अक्षांश, केवल उत्तर की ओर 5 डिग्री अक्षांश,उत्तर और दक्षिण की ओर 15 डिग्री अक्षांश,option_4,2020-08-12 17:29:35,2020-08-12 17:29:35
d67f99e3-7b8f-40f9-8d7a-850ca0d0e360,ccb3b1aa-77ea-4b50-851a-9e4211439e09,ebe506ef-9d7f-4f05-947e-54865217ccfd,शराब उत्पादन मुख्यतः निम्नलिखित प्राकृतिक क्षेत्रों में से किस क्षेत्र में किया जाता है?,मेडिटरेनियन क्षेत्र,भूमध्यरेखीय क्षेत्र, लंबा-चौड़ा चरागाह,शंकुधारी वन,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
"9c101bdf-1fd8-449c-af37-67f6e2dc87fe",e7649e8a-4eca-4d38-bd18-71a5aea78979,ebe506ef-9d7f-4f05-947e-54865217ccfd, पश्चिम बंगाल कितने विदेशी देशों के साथ सीमा साझा करता है?,चार, तीन,दो,एक,option_2,2020-08-12 17:29:35,2020-08-12 17:29:35
b75d6816-2a7c-4c86-a1ba-3141e104679b,e74d7284-2e23-44c6-b7a3-340417941eb7,ebe506ef-9d7f-4f05-947e-54865217ccfd,निम्नलिखित में से कौन सा देश तेल में समृद्ध है?,पाकिस्तान, थाईलैंड, इंडोनेशिया, सिंगापुर,option_3,2020-08-12 17:29:35,2020-08-12 17:29:35
"03d9c9ef-f002-46ad-82d1-ec6f98a5efa2","6f4a8660-c276-484e-8628-79ccd4c153bf",ebe506ef-9d7f-4f05-947e-54865217ccfd,"वह मिट्टी जिसे रेत, मिट्टी और गाद के मिश्रण के रूप में जाना जाता है:", बलुई मिट्टी,मिट्टी की मिट्टी, रेतीली मिट्टी, रेगिस्तानी मिट्टी,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
db945d73-456c-4c37-889a-93fbca0ad6d2,d2f0b9f8-cecb-4f2e-ade7-8386c0b10ce0,ebe506ef-9d7f-4f05-947e-54865217ccfd, प्लूटो को सूर्य के चक्कर लगाने में कितने साल लगते हैं?,"246 साल","248 साल","250 साल","110 साल",option_2,2020-08-12 17:29:35,2020-08-12 17:29:35
"59afef93-f187-4a91-88a0-963e65ddac48","93a508df-b54c-40a0-8375-78677711d7b2",ebe506ef-9d7f-4f05-947e-54865217ccfd, पर्णपाती पेड़ वे हैं:, फल कभी नहीं,यह सूखे स्थानों में खूब बढ़ता है, वह बड़ा हो गया, जो एक निश्चित मौसम के दौरान अपने पत्ते बहाते हैं,option_4,2020-08-12 17:29:35,2020-08-12 17:29:35
deb2b883-9fa2-4dc0-a21d-b8c970ec7c39,"207a6a1e-7ccf-438a-9883-894ce38f8368",ebe506ef-9d7f-4f05-947e-54865217ccfd,वायुमंडल के ऊपरी भाग में ओजोन परत हमारी रक्षा करती है:,ब्रह्मांडीय किरणों,अल्ट्रासोनिक तरंगों,पराबैंगनी किरणे,अवरक्त किरणों,option_3,2020-08-12 17:29:35,2020-08-12 17:29:35
dce23f68-61f9-4401-b5f6-6fd5cb23affe,"25eb35b8-151a-40fe-8e28-dedbdd8379a4",ebe506ef-9d7f-4f05-947e-54865217ccfd,हैली का धूमकेतु एक बार की अवधि में दिखाई देता है:,"24 साल", 84 वर्ष,"32 साल","76 साल",option_4,2020-08-12 17:29:35,2020-08-12 17:29:35
"84ae9269-f375-4773-a0a0-932d3b56e51f","6e0789fe-73f4-4783-b823-2eb7838711ac",ebe506ef-9d7f-4f05-947e-54865217ccfd,कौन सा विदेशी देश अंडमान द्वीप समूह के सबसे नजदीक है?,म्यांमार, पाकिस्तान,श्री लंका,इंडोनेशिया,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
"896afd77-3e5c-425a-81ff-426d8eaf2ff9","008d7aa1-55c5-434e-89a5-12200ae59998",ebe506ef-9d7f-4f05-947e-54865217ccfd,लेह से कश्मीर को जोड़ने वाला परिवहन मार्ग उच्च पर्वत श्रृंखलाओं को पार करता है:, पीर पंजाल पास, ज़ोजी ला पास,काराकोरम पास,बनिहाल पास,option_3,2020-08-12 17:29:35,2020-08-12 17:29:35
"4fa0b1ee-ec07-43a1-8978-c2618670dce3",b641ddd3-0564-4734-9c4c-1767417adab0,ebe506ef-9d7f-4f05-947e-54865217ccfd,"निम्नलिखित शहरों में से, कर्क रेखा के सबसे नजदीक कौन सा है?", कोलकाता,नागपुर,जोधपुर,दिल्ली,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
"9322b643-8ca5-4b85-8ad2-15c33cd5df49","67329099-79b4-4225-8e30-9f2dc3b0e40d",ebe506ef-9d7f-4f05-947e-54865217ccfd,निम्नलिखित में से कौन सी प्रायद्वीपीय नदी पश्चिम की ओर बह रही है?, कावेरी, महानदी, ताप्ती,गोदावरी,option_3,2020-08-12 17:29:35,2020-08-12 17:29:35
"633f40c1-02c1-4b10-a647-63a771a81e75","004ba239-fa75-458a-bb31-d77f6b922f7f",ebe506ef-9d7f-4f05-947e-54865217ccfd,दक्षिण अमेरिका की नोक है:, केप हॉर्न, केप वर्दे, केप कॉड, केप यॉर्क,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
"36eb79b7-0a5b-42e5-af63-d8e0b7d7305c",d8bfc6fe-6b0c-41f4-a754-2c91dc29de08,ebe506ef-9d7f-4f05-947e-54865217ccfd,बंजर भूमि के तहत सबसे बड़ा क्षेत्र वाला राज्य है:, जम्मू और कश्मीर, मध्य प्रदेश,राजस्थान Rajasthan, गुजरात,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
"85eca175-8b4c-4bbe-951b-ce011aebd5eb","409f17a8-23ef-4afa-9e89-2783ba05cf71",ebe506ef-9d7f-4f05-947e-54865217ccfd,निम्नलिखित भारतीय राज्यों में से किसके पास न्यूनतम कुल वन आवरण है?, गोवा,सिक्किम,केरल,हरियाणा,option_4,2020-08-12 17:29:35,2020-08-12 17:29:35
"461d24f6-7129-4102-a3bb-8c4f9b31a938","40475f3b-6775-4f90-9237-76797e720556",ebe506ef-9d7f-4f05-947e-54865217ccfd,स्ट्रेट जो एशिया को उत्तरी अमेरिका से अलग करती है:,बेरिंग जलडमरूमध्य,जिब्राल्टर की स्ट्रेट,मलक्का जलडमरूमध्य,पालक जलडमरूमध्य,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
d2fb00b8-9175-437d-a4f6-991744aab668,"67f8c01a-c3bb-4da6-9bdd-219be9e463e8",ebe506ef-9d7f-4f05-947e-54865217ccfd,निम्नलिखित में से क्या एक रासायनिक अपक्षय प्रक्रिया है?,हाइड्रोलिक एक्शन, तापीय प्रसार,फ्रॉस्ट एक्शन,ऑक्सीकरण,option_4,2020-08-12 17:29:35,2020-08-12 17:29:35
"70a5dac0-3631-4022-95ad-469a8c07464a","1455573f-e78d-4798-990f-50e53b3c8b3e",ebe506ef-9d7f-4f05-947e-54865217ccfd,ग्रहों के बीच क्षुद्रग्रहों की कक्षाएँ हैं:, बृहस्पति और शनि,बुध और शुक्र,मंगल और बृहस्पति,पृथ्वी और मंगल,option_3,2020-08-12 17:29:35,2020-08-12 17:29:35
"74277c22-8778-4d0e-8179-42b2a53dd773","9db93b57-13c0-4b23-af96-f44367442711",ebe506ef-9d7f-4f05-947e-54865217ccfd,महासागरीय धाराएँ ऊष्मा का स्थानांतरण करती हैं,निम्न से अधिक अक्षांश,समुद्र की सतह से अधिक गहराई तक,एक समुद्र या दूसरे सागर को,एक तट से दूसरे तट पर,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
a680d5f0-37a4-41fd-b479-634aced4b786,a319d94c-a27a-460d-add3-5cce8914098f,ebe506ef-9d7f-4f05-947e-54865217ccfd,दुनिया का सबसे ऊंचा झरना है, फोन फॉल,नियाग्रा फैंस,सल्टो एंजेल फॉल्स,बोयोमा फॉल्स,option_3,2020-08-12 17:29:35,2020-08-12 17:29:35
"93d558d0-ae41-451d-9823-37b3a8799564","8be9bd11-2f5c-48fa-bee4-0825a7f4d6ae",ebe506ef-9d7f-4f05-947e-54865217ccfd,दुनिया की सबसे छोटी पर्वत श्रृंखला है:, एंडीज,हिमालय,पश्चिमी घाट,अरावली,option_2,2020-08-12 17:29:35,2020-08-12 17:29:35
"30275df1-2609-4a45-8fe5-bef980bb7cae",f802b278-ef15-4a0a-93ff-407b75175a8a,ebe506ef-9d7f-4f05-947e-54865217ccfd,पृथ्वी की धुरी की कक्षीय तल पर झुकाव है:, 23½º,"90 º","66½º","21½º",option_3,2020-08-12 17:29:35,2020-08-12 17:29:35
"9a7aafe4-5ab8-47dc-bacc-48f1b5a05dd3",bb98bb07-090d-44bd-a0db-9e6631ded229,ebe506ef-9d7f-4f05-947e-54865217ccfd, निम्नलिखित में से कौन सा बैराज इंदिरा गांधी नहर को पानी की आपूर्ति करता है?, हरिका, पंडोह,नरोरा,भाखड़ा,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
ca3e2c74-b7d7-477d-812f-af35a0bbe058,"3719366b-648e-4a6c-bf91-bad1c5ac6882",ebe506ef-9d7f-4f05-947e-54865217ccfd,पुष्कर झील कहाँ स्थित है?,पंजाब, जम्मू और कश्मीर, उत्तर प्रदेश,राजस्थान Rajasthan,option_4,2020-08-12 17:29:35,2020-08-12 17:29:35
e05cc5be-8b02-4f7a-be06-e44bcc3f0c14,c4c0c65f-7453-49cc-b037-c978089406bc,ebe506ef-9d7f-4f05-947e-54865217ccfd, निम्न ऊँचाई पर निम्नलिखित में से किस बादल को पाया जाना है?, Cumulus, सिरस,फैला हुआ बादल,चमक,option_4,2020-08-12 17:29:35,2020-08-12 17:29:35
cc0439e8-44e3-404e-b418-7d3ea3814b4b,a307d754-d69a-4ff7-8bdc-b0aba0a99498,ebe506ef-9d7f-4f05-947e-54865217ccfd,'ग्रांड ट्रंक रोड जोड़ता है:, कोलकाता और मुंबई, दिल्ली और चेन्नई,तिरुपति और लुधियाना,कोलकाता और अमृतसर,option_4,2020-08-12 17:29:35,2020-08-12 17:29:35
"9fce4cdb-2e0e-4620-9734-4165fe1e65c0","967962f0-e9cd-4a5d-8059-bcb7ccaa5018",ebe506ef-9d7f-4f05-947e-54865217ccfd, शब्द 'सिज़्ज़ी' को तब संदर्भित किया जाता है जब:, पृथ्वी एपिगी पर चंद्रमा और चंद्रमा पर है, चंद्रमा और सूरज पृथ्वी के संदर्भ में समकोण पर हैं,"चंद्रमा, सूर्य और पृथ्वी एक सीधी रेखा के साथ स्थित हैं",पृथ्वी पेरीहेलियन में है और पेरीगी में चंद्रमा,option_3,2020-08-12 17:29:35,2020-08-12 17:29:35
f7150e57-7615-4a68-b4cf-a19dc71fb74d,"8b03b297-69b0-438d-8f8a-a9aa5658ab49",ebe506ef-9d7f-4f05-947e-54865217ccfd,"उच्च थोरियम सामग्री के साथ, भारत के किस राज्य में मोनाज़ाइट का सबसे बड़ा भंडार है?",कर्नाटक, केरल,महाराष्ट्र,गुजरात,option_2,2020-08-12 17:29:35,2020-08-12 17:29:35
"19a8e961-ad7a-40e5-af0d-7a0af474759a","7188f05d-bdd8-43c9-a33b-67349cbf52e4",ebe506ef-9d7f-4f05-947e-54865217ccfd,अफ्रीका की सबसे बड़ी झील है:, तंजानिका झील, मलावी झील,चाड झील,विक्टोरिया झील,option_4,2020-08-12 17:29:35,2020-08-12 17:29:35
b94e300a-4a09-4c58-b073-dc5067e8235e,a759d524-8197-406a-9892-5c72fa74ff07,ebe506ef-9d7f-4f05-947e-54865217ccfd,विश्व की सबसे लंबी नदी है, नील,वीरांगना,गंगा, Mississippin-मिसौरी,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
"428d1fe5-c883-44a5-bece-4cb964e2feb6","9d88aa9e-4cde-4946-9a6e-190747e98021",ebe506ef-9d7f-4f05-947e-54865217ccfd,शीतोष्ण चक्रवात अपने साथ लाते हैं:,बर्फबारी और ओलावृष्टि,हल्की बारिश, गरज और मूसलाधार वर्षा,सुहाना मौसम,option_2,2020-08-12 17:29:35,2020-08-12 17:29:35
c5d04407-1fac-4b4c-8af3-286a1eb01d46,f645b71c-3633-4ef8-b30e-c114292f25c9,ebe506ef-9d7f-4f05-947e-54865217ccfd,पृथ्वी की पपड़ी में द्रव्यमान द्वारा प्रतिशत के संदर्भ में निम्नलिखित में से कौन सबसे बड़ी राशि में मौजूद है?, कार्बन, कैल्शियम, ऑक्सीजन,सिलिकॉन,option_3,2020-08-12 17:29:35,2020-08-12 17:29:35
"9352c469-912e-4f49-b2af-923087c6208a","4fe38bac-5b10-4265-b431-509a1b30e72a",ebe506ef-9d7f-4f05-947e-54865217ccfd,बागवानी के लिए सबसे उपयुक्त जलवायु है:, आभ्यंतरिक,मानसून,टुंड्रा,भूमध्यरेखीय,option_2,2020-08-12 17:29:35,2020-08-12 17:29:35
d80db49d-6b6b-47de-ba28-b0f8d147cd8e,"6db635f5-2880-4992-901e-db3411315fc0",ebe506ef-9d7f-4f05-947e-54865217ccfd,निम्नलिखित में से कौन सा राज्य कॉफी का सबसे बड़ा उत्पादक है?, केरल,अरुणाचल प्रदेश,असम,कर्नाटक,option_4,2020-08-12 17:29:35,2020-08-12 17:29:35
"3b8cfe70-0cff-4c0a-be27-296921de96d5","50895b95-d9d8-4201-973f-0883c2d574f5",ebe506ef-9d7f-4f05-947e-54865217ccfd,दुनिया में सबसे बड़ा और सबसे व्यस्त अंतर्देशीय जलमार्ग है:, गंगा इन इंडिया,महान झीलें और संयुक्त राज्य अमेरिका में सेंट लॉरेंस नदियों,जर्मनी में राइन,रूस में लीना और लेक बैकल,option_2,2020-08-12 17:29:35,2020-08-12 17:29:35
"0b8fcb55-e548-4f52-9600-919b6294ac8b",d858e4cc-bf00-4b9d-b72b-86005991a3b0,ebe506ef-9d7f-4f05-947e-54865217ccfd,सिवालिक हैं:, हिमालय पर्वतमाला की तलहटी, मेघालय में, पामीर और म्यांमार के बीच का पठार, हिमाद्रि के उत्तर में,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
f5d21f8b-54ec-452e-8943-a780293006ca,"487e12e9-61a1-48cb-9035-f1ec6aee3c32",ebe506ef-9d7f-4f05-947e-54865217ccfd,खनन में कौन सा देश शीर्ष स्थान पर है, भारत,अमेरीका,कनाडा,दक्षिण अफ्रीका,option_4,2020-08-12 17:29:35,2020-08-12 17:29:35
"37807174-1ee0-4b63-a4af-737b7b11927a","9e5ddc46-f0cf-4c52-90af-31b1882cd3e8",ebe506ef-9d7f-4f05-947e-54865217ccfd,अंगूर के उत्पादन के लिए सबसे अधिक ज्ञात प्राकृतिक क्षेत्रों में से कौन सा है?, आभ्यंतरिक, भूमध्यरेखीय,मानसून,गर्म रेगिस्तान,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
dd2403aa-efe9-49a9-9ae8-042ec5c8f9e5,a38c0353-613b-44c9-921d-ad2161959a3e,ebe506ef-9d7f-4f05-947e-54865217ccfd," जब पृथ्वी के घूमने के कारण हवा को विक्षेपित किया जाता है, तो इसे निम्न कहा जाता है:",भूस्थिर पवन, पच्छमी हवा, व्यापार हवाओं, ध्रुवीय हवा,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
e31c63b5-7d7f-4803-b2e6-c98d68741618,"07571efe-f6c5-44fc-a066-e3839008c119",ebe506ef-9d7f-4f05-947e-54865217ccfd,"Ros कुरोशियो, कुरील और अलास्कन ’नामक समुद्री वर्तमान में स्थित हैं:", दक्षिण अटलांटिक महासागर,उत्तरी अटलांटिक महासागर, उत्तरी प्रशांत महासागर,उत्तर हिंद महासागर,option_4,2020-08-12 17:29:35,2020-08-12 17:29:35
"38d7994f-904b-43bb-8c70-7d9201ceda48","442907cf-6e30-4d05-8edb-3d50fa69a007",ebe506ef-9d7f-4f05-947e-54865217ccfd, मिट्टी की उर्वरता को बहाल करने और बनाए रखने के लिए आमतौर पर कौन सी फसल बोई जाती है?, ज्वार,जौ,मक्का,दलहन,option_4,2020-08-12 17:29:35,2020-08-12 17:29:35
ea63c87d-d6ec-44a7-9fef-268917396097,"374ae209-6568-48db-a310-fc3664174148",ebe506ef-9d7f-4f05-947e-54865217ccfd, पृथ्वी अपनी धुरी से घूमती है:, पश्चिम से पूर्व की ओर,पूर्व से पश्चिम,दक्षिण से उत्तर की ओर, उत्तर से दक्षिण,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
"175b0515-8175-4bb7-8431-2fbe3c21965b","8b95cf2a-1682-443c-8e5d-3e89537d685f",ebe506ef-9d7f-4f05-947e-54865217ccfd,गर्मियों के दौरान दिन की सबसे बड़ी लंबाई वाला देश है:, नॉर्वे, मेक्सिको,नाइजीरिया, ऑस्ट्रेलिया,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
"5bb4a301-174e-46f3-ac00-b4848bba0a51","1f567738-4ebe-435c-8779-1e0c8b07a2fe",ebe506ef-9d7f-4f05-947e-54865217ccfd,राणा प्रताप सागर संयंत्र (राजस्थान) किससे जुड़ा है:, सिंचाई, सौर ऊर्जा,पनबिजली,परमाणु ऊर्जा,option_3,2020-08-12 17:29:35,2020-08-12 17:29:35
"95ecde02-0bb3-44d3-9432-270fc2cb4155",e141497b-4040-4fc1-9152-f104e154d694,ebe506ef-9d7f-4f05-947e-54865217ccfd,जलाशय गोबिंद सागर पंजाब में किस नदी पर है?,नर्मदा, बेटा,सतलुज,रिहंद,option_3,2020-08-12 17:29:35,2020-08-12 17:29:35
"0b5186c8-1aa5-4206-8539-196dc529c63d",d6b548f1-3f79-4897-8ce0-1c6a389f455f,ebe506ef-9d7f-4f05-947e-54865217ccfd, निम्नलिखित में से कौन सी पूर्व-पश्चिम दिशा में पहाड़ियों का सही क्रम देती है?," खासी, गारो, नागा, मिकिर","मिकिर, नागा, खासी, गारो"," नागा, मकीर, खासी, गारो","गारो, खासी, मिर्क, नागा",option_3,2020-08-12 17:29:35,2020-08-12 17:29:35
"1a53676c-0ee4-4576-a4a1-c532ea106c4b","6064f163-42c1-41bb-a7ac-2f911b88a046",ebe506ef-9d7f-4f05-947e-54865217ccfd, भारत के निम्नलिखित शहरों में से किस में तापमान की अधिकतम सीमा अधिकतम है?, चेन्नई,मुंबई,नई दिल्ली, कोलकाता,option_3,2020-08-12 17:29:35,2020-08-12 17:29:35
"96ce1463-56f3-49a6-9d31-2c4dc14a6923","61cd2287-ff4b-4876-abd0-b44b6af5e60a",ebe506ef-9d7f-4f05-947e-54865217ccfd,दुनिया के निम्नलिखित क्षेत्रों में से किस एक को दुनिया की रोटी की टोकरी कहा जाता है?,सवाना घास का मैदान,मेडिटरेनियन क्षेत्र,शीतोष्ण घास का मैदान,उष्णकटिबंधीय मानसून क्षेत्र,option_3,2020-08-12 17:29:35,2020-08-12 17:29:35
"5a928309-3a6d-4cde-87cf-a97c02d564d4","197c1227-f846-48f3-8709-2aef51af884b",ebe506ef-9d7f-4f05-947e-54865217ccfd,जापान में लौह अयस्क के निर्यात के लिए विशेष रूप से विकसित बंदरगाह है:,न्यू तूतीकोरिन,हल्दिया,विशाखापट्टनम,पारादीप,option_4,2020-08-12 17:29:35,2020-08-12 17:29:35
"4a0635df-a073-4cfc-824b-85a0f2b02017","4168e84f-6c6e-4864-a8ec-f0c6ebe05e5f",ebe506ef-9d7f-4f05-947e-54865217ccfd,निम्नलिखित में से किस प्रकार की मिट्टी में पानी को बनाए रखने की एक चिह्नित क्षमता है?, रेगुर मिट्टी, बाद की मिट्टी,लाल मिट्टी,रेगिस्तानी मिट्टी,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
"1f874b9e-a844-4c66-b6db-8f331018a102",d0e7b89a-a761-4f5f-9d7f-5b470ea66d33,ebe506ef-9d7f-4f05-947e-54865217ccfd,निम्नलिखित में से कौन सी नदी एक दरार घाटी से होकर बहती है?, गोदावरी,कोसी,नर्मदा,कावेरी,option_3,2020-08-12 17:29:35,2020-08-12 17:29:35
"136b41bc-35b2-4a3f-bd72-34fed49298e4","9e365e0e-0748-40f2-b273-feb39b32142f",ebe506ef-9d7f-4f05-947e-54865217ccfd,प्रायद्वीपीय भारत के दक्षिणी भाग में गर्मी और सर्दी के बीच का तापमान काफी कम होता है क्योंकि:, आसपास के महासागर तापमान को मध्यम करते हैं,पूरे साल तेज हवाएँ चलती हैं, पूरे वर्ष सूर्य की किरणें लगभग लंबवत होती हैं, आसमान में आमतौर पर बादल छाए रहेंगे,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
"26117d04-d5db-4155-9faf-422fff68d573",b35e866b-6321-42e0-a4ea-73e9bfc6dd13,ebe506ef-9d7f-4f05-947e-54865217ccfd,निम्नलिखित में से कौन एक उच्च बादल है?,सिरस,क्यूम्यलोनिम्बस, निंबोस्ट्रेट्स, फैला हुआ बादल,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
"829969f1-70b3-403a-acbd-1bdc568b1675","04ae0f40-f562-4287-b58a-63bdfcfe7daf",ebe506ef-9d7f-4f05-947e-54865217ccfd,मुख्य रूप से उत्पादित रेशम वस्त्र अयस्क:,चीन और भारत, यूएस ए और यू के।, जापान और अमेरिका ए।,जापान और चीन,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
"56081dd4-5fe3-4d52-b95f-4632e37a6724",a5db1c71-e51b-4f89-92d5-3f6530df56b8,ebe506ef-9d7f-4f05-947e-54865217ccfd,भूकंप तरंगों की रिकॉर्डिंग के लिए इस्तेमाल किया जाने वाला उपकरण है:, भूकंप-सूचक यंत्र, वायु दाब लेखी,किसी भी नाप का नक्शा इत्यादि खींचने का यंत्र,hydrograph,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
"710b3edf-b6e5-4c6b-9c2a-63d8d35e899b","550a8fd0-ab81-4c04-88ef-e38f40caff7b",ebe506ef-9d7f-4f05-947e-54865217ccfd, 'हिंटरलैंड' को संदर्भित करता है:,एक समुद्री बंदरगाह से फैला क्षेत्र, समुद्री बंदरगाह को छोड़ दिया गया जहां व्यापार शुरू में किया गया था, अंतरराष्ट्रीय व्यापार के लिए प्राकृतिक बंदरगाह का उपयोग किया जाता है,समुद्र में महाद्वीपीय शेल्फ जिससे तेल निकाला जा सकता है,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
cfdb6919-7d44-4f72-8807-b6ae8e75757b,c44a6e37-0197-42bd-85ab-318243c1aed7,ebe506ef-9d7f-4f05-947e-54865217ccfd,सनस्पॉट कारण:,ये सभी, सूर्य की सतह पर चुंबकीय तूफान,ध्रुवीय औरोरा,अरोरा बोरेलिस और ऑरोरा ऑस्ट्रालिस,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
"95b0e38e-c298-4bdb-b83a-3c1b8a87fc9a",ff06e24c-0b49-42c3-903d-d174096fc34e,ebe506ef-9d7f-4f05-947e-54865217ccfd,विश्व की सबसे बड़ी शिपिंग नहर है:, पनामा अमेरिका में, जर्मनी में कील,स्वीडन में गोटा,मिस्र में स्वेज,option_4,2020-08-12 17:29:35,2020-08-12 17:29:35
"5f05919b-da33-440b-9444-109a0e539e1a",ddc8ccc6-326b-47ed-bbfd-c911de04e142,ebe506ef-9d7f-4f05-947e-54865217ccfd,निम्नलिखित में से कौन सा जोड़ा सही ढंग से मेल नहीं खाता है?,प्रिटोरिया: दक्षिण अफ्रीका, अबूजा: नाइजीरिया,अश्खाबाद: तुर्कमेनिस्तान, रबात: यमन,option_1,2020-08-12 17:29:35,2020-08-12 17:29:35
